ID_CP,COD_POSTAL,CODIGO_INE,RentMedPer_count,RentMedPer_min,RentMedPer_max,RentMedPer_mean,RentMedHog_count,RentMedHog_min,RentMedHog_max,RentMedHog_mean,NPRO,NMUN
380230000012,"38201",38023,11,13408.000000,22248.000000,17794.454545,11,28113.000000,68527.000000,45720.909091,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000005,"38250",38023,5,12034.000000,15458.000000,13657.200000,5,27774.000000,41994.000000,32514.000000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000006,"38240",38023,3,11214.000000,13128.000000,12244.666667,3,27179.000000,33971.000000,30188.000000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000007,"38294",38023,7,9677.000000,15458.000000,12574.142857,7,22448.000000,41994.000000,30738.285714,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000013,"38208",38023,14,12097.000000,22248.000000,16508.857143,14,24946.000000,69917.000000,47086.428571,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000008,"38297",38023,8,11402.000000,15733.000000,13468.375000,8,33142.000000,51080.000000,39296.750000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000009,"38296",38023,13,10546.000000,22109.000000,13974.615385,13,27766.000000,67005.000000,38126.538462,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000010,"38291",38023,5,11366.000000,12896.000000,12180.800000,5,33152.000000,41336.000000,36371.000000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000011,"38108",38023,38,8767.000000,20672.000000,11347.578947,38,22227.000000,55902.000000,30105.421053,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000014,"38203",38023,15,9904.000000,18780.000000,14266.866667,15,26840.000000,46720.000000,36023.333333,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000015,"38329",38023,9,9322.000000,14997.000000,11486.222222,9,22448.000000,44665.000000,30499.333333,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380380000022,"38001",38038,13,9272.000000,25948.000000,17491.000000,13,22448.000000,72613.000000,44349.538462,Santa Cruz de Tenerife,Santa Cruz de Tenerife
380230000016,"38202",38023,10,11204.000000,22248.000000,16838.500000,10,29893.000000,68527.000000,44657.300000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000017,"38320",38023,30,8969.000000,20605.000000,11498.300000,30,21365.000000,58582.000000,29818.700000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000018,"38205",38023,21,9942.000000,22109.000000,13652.952381,21,24946.000000,67005.000000,35303.000000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000019,"38207",38023,8,10352.000000,18520.000000,13658.125000,8,24946.000000,48730.000000,34298.750000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000020,"38206",38023,2,20300.000000,22248.000000,21274.000000,2,59748.000000,68527.000000,64137.500000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000021,"38205",38023,2,14037.000000,22109.000000,18073.000000,2,34449.000000,67005.000000,50727.000000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380230000022,"38207",38023,1,12399.000000,12399.000000,12399.000000,1,36260.000000,36260.000000,36260.000000,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380380000023,"38107",38038,30,8828.000000,14265.000000,10963.666667,30,22745.000000,40725.000000,30149.566667,Santa Cruz de Tenerife,Santa Cruz de Tenerife
380350000004,"38629",38035,6,10665.000000,12952.000000,11565.000000,6,29351.000000,37549.000000,33711.500000,Santa Cruz de Tenerife,San Miguel de Abona
380400000003,"38690",38040,12,8810.000000,11330.000000,9747.000000,12,23884.000000,30045.000000,27225.166667,Santa Cruz de Tenerife,Santiago del Teide
380320000003,"38290",38032,16,10350.000000,13600.000000,11990.000000,16,30219.000000,41336.000000,35262.625000,Santa Cruz de Tenerife,"Rosario, El"
380070000001,"38727",38007,6,8512.000000,13438.000000,11821.833333,6,19619.000000,38712.000000,31751.833333,Santa Cruz de Tenerife,Barlovento
380150000004,"38459",38015,5,8601.000000,14518.000000,10621.000000,5,23830.000000,37709.000000,29024.600000,Santa Cruz de Tenerife,Garachico
380290000001,"38789",38029,5,8512.000000,13438.000000,10580.400000,5,19619.000000,38712.000000,28009.400000,Santa Cruz de Tenerife,Puntagorda
380140000002,"38749",38014,6,11106.000000,13365.000000,12206.000000,6,23826.000000,35259.000000,30314.000000,Santa Cruz de Tenerife,Fuencaliente de la Palma
380530000003,"38738",38053,6,11106.000000,13216.000000,12263.500000,6,29323.000000,36506.000000,32364.666667,Santa Cruz de Tenerife,Villa de Mazo
380510000002,"38389",38051,12,9098.000000,15216.000000,10762.083333,12,24120.000000,45171.000000,30002.083333,Santa Cruz de Tenerife,"Victoria de Acentejo, La"
380390000003,"38398",38039,9,9098.000000,13457.000000,10453.444444,9,24120.000000,38851.000000,28187.333333,Santa Cruz de Tenerife,Santa Úrsula
380190000006,"38688",38019,11,8810.000000,11330.000000,10355.000000,11,25748.000000,33543.000000,29878.545455,Santa Cruz de Tenerife,Guía de Isora
380050000001,"38589",38005,6,8810.000000,11833.000000,10533.500000,6,25673.000000,30951.000000,27612.833333,Santa Cruz de Tenerife,Arico
380260000008,"38300",38026,14,8810.000000,12780.000000,10995.928571,14,25673.000000,35373.000000,29361.428571,Santa Cruz de Tenerife,"Orotava, La"
380490000004,"38879",38049,3,10574.000000,11316.000000,10969.333333,3,20301.000000,27101.000000,24240.000000,Santa Cruz de Tenerife,Valle Gran Rey
380230000023,"38206",38023,22,9904.000000,22248.000000,14352.227273,22,26840.000000,69917.000000,40593.227273,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380440000001,"38435",38044,7,9141.000000,14518.000000,10730.571429,7,24411.000000,37709.000000,29609.428571,Santa Cruz de Tenerife,"Tanque, El"
380460000003,"38292",38046,17,11424.000000,21519.000000,14419.470588,17,27774.000000,69917.000000,41084.529412,Santa Cruz de Tenerife,Tegueste
380470000001,"38780",38047,6,9219.000000,13438.000000,11384.833333,6,26188.000000,38712.000000,30339.666667,Santa Cruz de Tenerife,Tijarafe
380450000003,"38779",38045,7,11140.000000,12393.000000,11769.857143,7,27640.000000,33075.000000,29975.428571,Santa Cruz de Tenerife,Tazacorte
380110000001,"38520",38011,10,10069.000000,16133.000000,12941.700000,10,25477.000000,45171.000000,34045.000000,Santa Cruz de Tenerife,Candelaria
380520000004,"38613",38052,6,8810.000000,11747.000000,10823.000000,6,25748.000000,35373.000000,31007.666667,Santa Cruz de Tenerife,Vilaflor de Chasna
380280000001,"38400",38028,25,9219.000000,18591.000000,12279.120000,25,22424.000000,41978.000000,29914.360000,Santa Cruz de Tenerife,Puerto de la Cruz
380100000001,"38489",38010,7,9378.000000,10733.000000,10150.000000,7,23884.000000,31845.000000,28478.714286,Santa Cruz de Tenerife,Buenavista del Norte
380020000001,"38890",38002,4,11236.000000,12931.000000,11949.250000,4,20301.000000,29681.000000,25845.000000,Santa Cruz de Tenerife,Agulo
380360000002,"38811",38036,2,12039.000000,12302.000000,12170.500000,2,29720.000000,31150.000000,30435.000000,Santa Cruz de Tenerife,San Sebastián de la Gomera
380210000004,"38829",38021,4,12039.000000,12937.000000,12529.250000,4,29681.000000,35445.000000,32259.750000,Santa Cruz de Tenerife,Hermigua
380030000001,"38812",38003,4,11316.000000,12974.000000,12157.750000,4,20301.000000,31150.000000,27815.750000,Santa Cruz de Tenerife,Alajeró
380340000003,"38428",38034,9,8810.000000,12780.000000,10058.111111,9,25611.000000,34470.000000,29148.777778,Santa Cruz de Tenerife,San Juan de la Rambla
380080000001,"38710",38008,6,12372.000000,15430.000000,14004.833333,6,33840.000000,41378.000000,37600.333333,Santa Cruz de Tenerife,Breña Alta
380200000005,"38500",38020,13,8602.000000,13511.000000,11427.384615,13,23918.000000,42903.000000,32786.615385,Santa Cruz de Tenerife,Güímar
380310000009,"38415",38031,9,8772.000000,10535.000000,9377.777778,9,25611.000000,31959.000000,29194.333333,Santa Cruz de Tenerife,"Realejos, Los"
380420000004,"38435",38042,5,9378.000000,11456.000000,10209.200000,5,23884.000000,31630.000000,28066.000000,Santa Cruz de Tenerife,"Silos, Los"
380270000005,"38758",38027,15,8512.000000,15430.000000,12577.800000,15,19619.000000,41378.000000,34032.466667,Santa Cruz de Tenerife,"Paso, El"
380120000001,"38579",38012,5,8810.000000,12780.000000,11259.000000,5,25748.000000,30719.000000,27252.400000,Santa Cruz de Tenerife,Fasnia
380170000010,"38616",38017,14,8831.000000,12952.000000,10702.500000,14,27743.000000,37549.000000,31130.642857,Santa Cruz de Tenerife,Granadilla de Abona
380500000008,"38869",38050,7,10574.000000,12974.000000,11912.000000,7,20301.000000,30092.000000,26930.000000,Santa Cruz de Tenerife,Vallehermoso
380410000002,"38359",38041,7,10103.000000,12587.000000,10776.571429,7,29346.000000,37285.000000,31719.285714,Santa Cruz de Tenerife,"Sauzal, El"
380430000007,"38355",38043,8,10103.000000,14325.000000,12008.125000,8,29346.000000,41799.000000,35138.875000,Santa Cruz de Tenerife,Tacoronte
380090000001,"38712",38009,9,11513.000000,18209.000000,14738.333333,9,29556.000000,45008.000000,38575.111111,Santa Cruz de Tenerife,Breña Baja
380300000002,"38714",38030,5,12265.000000,14347.000000,13144.800000,5,35659.000000,41143.000000,37286.000000,Santa Cruz de Tenerife,Puntallana
380180000003,"38440",38018,8,8769.000000,11386.000000,9924.000000,8,23701.000000,30675.000000,27325.500000,Santa Cruz de Tenerife,"Guancha, La"
380010000001,"38670",38001,11,9877.000000,13526.000000,11052.181818,11,29005.000000,46076.000000,32676.181818,Santa Cruz de Tenerife,Adeje
380010000002,"38678",38001,8,9879.000000,13526.000000,10917.625000,8,23190.000000,46076.000000,31394.500000,Santa Cruz de Tenerife,Adeje
380010000003,"38615",38001,7,8810.000000,11809.000000,11120.714286,7,25748.000000,34154.000000,31093.857143,Santa Cruz de Tenerife,Adeje
380010000004,"38679",38001,4,10748.000000,12563.000000,11417.750000,4,30472.000000,37822.000000,32476.500000,Santa Cruz de Tenerife,Adeje
380030000002,"38810",38003,2,12302.000000,12974.000000,12638.000000,2,30092.000000,31150.000000,30621.000000,Santa Cruz de Tenerife,Alajeró
380030000003,"38811",38003,2,12302.000000,12974.000000,12638.000000,2,30092.000000,31150.000000,30621.000000,Santa Cruz de Tenerife,Alajeró
380040000001,"38550",38004,11,8810.000000,13457.000000,11367.545455,11,25748.000000,38851.000000,32496.636364,Santa Cruz de Tenerife,Arafo
380040000002,"38509",38004,3,12000.000000,13257.000000,12641.333333,3,35695.000000,36691.000000,36047.666667,Santa Cruz de Tenerife,Arafo
380050000002,"38593",38005,4,10434.000000,11788.000000,11091.500000,4,28629.000000,35373.000000,30971.250000,Santa Cruz de Tenerife,Arico
380050000003,"38592",38005,4,8810.000000,11915.000000,10901.000000,4,25748.000000,28599.000000,26930.000000,Santa Cruz de Tenerife,Arico
380050000004,"38588",38005,7,9290.000000,11915.000000,10962.857143,7,24042.000000,30951.000000,27323.857143,Santa Cruz de Tenerife,Arico
380060000001,"38650",38006,11,8062.000000,12018.000000,10695.636364,11,18734.000000,29062.000000,25712.363636,Santa Cruz de Tenerife,Arona
380080000003,"38713",38008,8,12274.000000,18209.000000,14345.000000,8,31856.000000,45008.000000,38123.875000,Santa Cruz de Tenerife,Breña Alta
380090000002,"38711",38009,5,14099.000000,18209.000000,15713.200000,5,38618.000000,45008.000000,40932.400000,Santa Cruz de Tenerife,Breña Baja
380100000002,"38480",38010,4,10218.000000,12013.000000,10726.250000,4,27708.000000,31845.000000,29814.000000,Santa Cruz de Tenerife,Buenavista del Norte
380110000002,"38540",38011,8,9235.000000,15216.000000,11857.125000,8,25280.000000,45171.000000,32898.500000,Santa Cruz de Tenerife,Candelaria
380060000002,"38649",38006,9,8881.000000,11809.000000,10710.777778,9,20862.000000,33257.000000,28948.555556,Santa Cruz de Tenerife,Arona
380110000003,"38509",38011,14,12114.000000,16133.000000,13809.214286,14,29256.000000,45171.000000,35093.071429,Santa Cruz de Tenerife,Candelaria
380060000003,"38626",38006,13,8325.000000,11985.000000,10528.846154,13,24163.000000,36216.000000,29210.230769,Santa Cruz de Tenerife,Arona
380060000004,"38627",38006,15,8881.000000,12018.000000,10368.133333,15,20862.000000,32702.000000,27782.800000,Santa Cruz de Tenerife,Arona
380060000005,"38631",38006,8,7537.000000,10667.000000,9281.500000,8,18875.000000,30938.000000,24633.875000,Santa Cruz de Tenerife,Arona
380060000006,"38630",38006,5,8806.000000,9843.000000,9311.400000,5,18875.000000,26853.000000,23583.000000,Santa Cruz de Tenerife,Arona
380070000002,"38726",38007,1,10934.000000,10934.000000,10934.000000,1,28830.000000,28830.000000,28830.000000,Santa Cruz de Tenerife,Barlovento
380080000002,"38710",38008,4,12274.000000,15430.000000,14361.500000,4,31856.000000,41378.000000,38540.000000,Santa Cruz de Tenerife,Breña Alta
380110000004,"38530",38011,6,12114.000000,18716.000000,14495.666667,6,30954.000000,56217.000000,36524.166667,Santa Cruz de Tenerife,Candelaria
380110000005,"38510",38011,4,11980.000000,18716.000000,13958.250000,4,33038.000000,56217.000000,41361.500000,Santa Cruz de Tenerife,Candelaria
380120000002,"38570",38012,4,10957.000000,12780.000000,11871.250000,4,26077.000000,30719.000000,27628.500000,Santa Cruz de Tenerife,Fasnia
380060000008,"38640",38006,2,10818.000000,11809.000000,11313.500000,2,30822.000000,33257.000000,32039.500000,Santa Cruz de Tenerife,Arona
380080000004,"38700",38008,3,12274.000000,16414.000000,14706.000000,3,31856.000000,46567.000000,39933.666667,Santa Cruz de Tenerife,Breña Alta
380200000006,"38590",38020,2,11059.000000,14935.000000,12997.000000,2,27821.000000,32924.000000,30372.500000,Santa Cruz de Tenerife,Güímar
380240000005,"38760",38024,11,10509.000000,13577.000000,12240.363636,11,27628.000000,38712.000000,33827.181818,Santa Cruz de Tenerife,"Llanos de Aridane, Los"
380350000005,"38620",38035,3,10665.000000,12952.000000,11502.333333,3,32335.000000,37549.000000,34138.000000,Santa Cruz de Tenerife,San Miguel de Abona
380360000003,"38800",38036,7,11518.000000,15783.000000,13269.000000,7,31150.000000,40328.000000,35014.428571,Santa Cruz de Tenerife,San Sebastián de la Gomera
380370000005,"38700",38037,7,11735.000000,15430.000000,13375.142857,7,34145.000000,41378.000000,37601.714286,Santa Cruz de Tenerife,Santa Cruz de la Palma
380380000024,"38002",38038,10,14397.000000,22517.000000,19336.300000,10,38679.000000,58680.000000,48473.500000,Santa Cruz de Tenerife,Santa Cruz de Tenerife
380220000005,"38434",38022,10,8769.000000,11386.000000,9932.800000,10,23701.000000,30675.000000,28040.600000,Santa Cruz de Tenerife,Icod de los Vinos
380130000002,"38911",38013,4,10240.000000,12144.000000,11258.000000,4,28754.000000,31296.000000,29674.750000,Santa Cruz de Tenerife,Frontera
380480000004,"38915",38048,6,10240.000000,16249.000000,12505.833333,6,28754.000000,35768.000000,31321.166667,Santa Cruz de Tenerife,Valverde
380330000003,"38729",38033,6,10934.000000,13074.000000,12504.333333,6,28830.000000,36592.000000,34120.833333,Santa Cruz de Tenerife,San Andrés y Sauces
380250000001,"38379",38025,14,10069.000000,15589.000000,12013.857143,14,25477.000000,45171.000000,33486.071429,Santa Cruz de Tenerife,"Matanza de Acentejo, La"
380160000003,"38728",38016,3,8512.000000,13438.000000,10961.333333,3,19619.000000,38712.000000,29053.666667,Santa Cruz de Tenerife,Garafía
380060000007,"38632",38006,19,7537.000000,12018.000000,9656.947368,19,20959.000000,36216.000000,26501.263158,Santa Cruz de Tenerife,Arona
380010000005,"38677",38001,9,8810.000000,13526.000000,10838.000000,9,25748.000000,46076.000000,32173.777778,Santa Cruz de Tenerife,Adeje
380010000006,"38660",38001,8,8062.000000,11809.000000,10391.625000,8,18734.000000,33257.000000,27100.625000,Santa Cruz de Tenerife,Adeje
380020000002,"38830",38002,2,12314.000000,12931.000000,12622.500000,2,28635.000000,29681.000000,29158.000000,Santa Cruz de Tenerife,Agulo
380030000004,"38813",38003,2,12302.000000,12974.000000,12638.000000,2,30092.000000,31150.000000,30621.000000,Santa Cruz de Tenerife,Alajeró
380130000003,"38912",38013,2,10240.000000,11695.000000,10967.500000,2,28754.000000,28883.000000,28818.500000,Santa Cruz de Tenerife,Frontera
380240000006,"38769",38024,9,11140.000000,13438.000000,12411.444444,9,28771.000000,38712.000000,32582.000000,Santa Cruz de Tenerife,"Llanos de Aridane, Los"
380270000006,"38769",38027,2,13162.000000,13438.000000,13300.000000,2,34168.000000,38712.000000,36440.000000,Santa Cruz de Tenerife,"Paso, El"
380250000002,"38370",38025,7,10150.000000,15589.000000,11774.000000,7,28463.000000,41981.000000,32933.285714,Santa Cruz de Tenerife,"Matanza de Acentejo, La"
389010000002,"38917",38901,1,11695.000000,11695.000000,11695.000000,1,28754.000000,28754.000000,28754.000000,Santa Cruz de Tenerife,"Pinar de El Hierro, El"
380230000024,"38293",38023,7,9677.000000,21519.000000,14075.428571,7,22448.000000,69917.000000,41555.714286,Santa Cruz de Tenerife,San Cristóbal de La Laguna
380460000004,"38293",38046,2,12097.000000,12781.000000,12439.000000,2,33095.000000,35358.000000,34226.500000,Santa Cruz de Tenerife,Tegueste
380050000005,"38580",38005,3,9290.000000,11788.000000,10504.000000,3,25673.000000,30951.000000,28417.666667,Santa Cruz de Tenerife,Arico
380060000009,"38652",38006,3,8881.000000,10720.000000,9972.333333,3,20862.000000,29175.000000,26126.333333,Santa Cruz de Tenerife,Arona
130050000002,"13690",13005,3,9839.000000,10453.000000,10059.666667,3,25342.000000,27947.000000,26785.000000,Ciudad Real,Alcázar de San Juan
130850000001,"13740",13085,8,8603.000000,10686.000000,9674.125000,8,21988.000000,28582.000000,24153.500000,Ciudad Real,Torrenueva
130490000001,"13110",13049,7,10440.000000,12694.000000,11490.285714,7,18801.000000,26820.000000,23249.142857,Ciudad Real,Horcajo de los Montes
130040000001,"13340",13004,3,10165.000000,11954.000000,10925.666667,3,20449.000000,27166.000000,23970.000000,Ciudad Real,Albaladejo
139040000001,"13220",13904,5,8861.000000,13317.000000,10664.600000,5,25714.000000,34352.000000,29470.200000,Ciudad Real,Llanos del Caudillo
130340000001,"13005",13034,40,7129.000000,20028.000000,13685.000000,40,20240.000000,54588.000000,35335.975000,Ciudad Real,Ciudad Real
130450000001,"13360",13045,10,9156.000000,11358.000000,10543.900000,10,23203.000000,28384.000000,25078.800000,Ciudad Real,Granátula de Calatrava
130570000001,"13326",13057,7,9515.000000,10658.000000,10027.428571,7,20220.000000,24295.000000,22402.285714,Ciudad Real,Montiel
130570000002,"13326",13057,18,8577.000000,13369.000000,10260.333333,18,18756.000000,27166.000000,22287.888889,Ciudad Real,Montiel
130290000001,"13430",13029,4,11294.000000,13837.000000,12342.250000,4,26842.000000,29780.000000,28005.000000,Ciudad Real,Cañada de Calatrava
130970000001,"13210",13097,6,9327.000000,11528.000000,10337.000000,6,22755.000000,29595.000000,25717.666667,Ciudad Real,Villarta de San Juan
130160000001,"13760",13016,3,10837.000000,12034.000000,11409.666667,3,23320.000000,26748.000000,24721.000000,Ciudad Real,Almuradiel
130050000001,"13600",13005,29,7082.000000,15257.000000,12219.241379,29,21093.000000,41903.000000,31422.482759,Ciudad Real,Alcázar de San Juan
130230000001,"13260",13023,10,9212.000000,11762.000000,10083.700000,10,21560.000000,32176.000000,27631.500000,Ciudad Real,Bolaños de Calatrava
130750000001,"13779",13075,5,9608.000000,12501.000000,11129.400000,5,21299.000000,24255.000000,23027.200000,Ciudad Real,San Lorenzo de Calatrava
130880000001,"13279",13088,4,10610.000000,11172.000000,10803.250000,4,24169.000000,29204.000000,25787.500000,Ciudad Real,Valenzuela de Calatrava
130020000001,"13410",13002,7,9113.000000,12588.000000,10213.000000,7,19310.000000,25092.000000,21673.857143,Ciudad Real,Agudo
130470000001,"13640",13047,4,9444.000000,10302.000000,9787.500000,4,23351.000000,26797.000000,24377.250000,Ciudad Real,Herencia
130180000001,"13679",13018,4,9327.000000,11268.000000,10144.750000,4,22755.000000,30026.000000,24829.500000,Ciudad Real,Arenas de San Juan
130680000001,"13109",13068,9,9113.000000,12588.000000,10904.777778,9,18801.000000,26124.000000,23013.555556,Ciudad Real,Puebla de Don Rodrigo
130220000001,"13432",13022,6,10074.000000,13837.000000,11952.166667,6,25607.000000,33640.000000,28682.166667,Ciudad Real,Ballesteros de Calatrava
130720000001,"13194",13072,13,9603.000000,12872.000000,11335.461538,13,21830.000000,32098.000000,25388.615385,Ciudad Real,Retuerta del Bullaque
130500000001,"13660",13050,4,9327.000000,11528.000000,10606.250000,4,22755.000000,30026.000000,25851.500000,Ciudad Real,"Labores, Las"
130520000001,"13429",13052,5,10050.000000,11958.000000,10966.600000,5,24423.000000,28480.000000,26221.000000,Ciudad Real,Malagón
130740000001,"13247",13074,5,9230.000000,11253.000000,9863.800000,5,22816.000000,30672.000000,25719.600000,Ciudad Real,San Carlos del Valle
130420000001,"13130",13042,7,10351.000000,13041.000000,11850.428571,7,22736.000000,29078.000000,24554.571429,Ciudad Real,Fuencaliente
130540000001,"13230",13054,10,9385.000000,13622.000000,11382.900000,10,24760.000000,41632.000000,31183.100000,Ciudad Real,Membrilla
130500000002,"13660",13050,6,9327.000000,11528.000000,9979.833333,6,22755.000000,27274.000000,24478.333333,Ciudad Real,"Labores, Las"
130200000001,"13440",13020,12,5437.000000,14548.000000,12115.083333,12,15640.000000,39919.000000,28870.750000,Ciudad Real,Argamasilla de Calatrava
130860000001,"13411",13086,7,9176.000000,12588.000000,10909.857143,7,19310.000000,25667.000000,23159.857143,Ciudad Real,Valdemanco del Esteras
130070000001,"13107",13007,7,10937.000000,13063.000000,11841.000000,7,24817.000000,35503.000000,29716.857143,Ciudad Real,Alcolea de Calatrava
130600000001,"13194",13060,5,10458.000000,12872.000000,11869.800000,5,23558.000000,26820.000000,24716.200000,Ciudad Real,Navas de Estena
130580000001,"13350",13058,12,8927.000000,12917.000000,10235.083333,12,21560.000000,33864.000000,25963.666667,Ciudad Real,Moral de Calatrava
130050000003,"13720",13005,7,8861.000000,10247.000000,9852.857143,7,25046.000000,30624.000000,26439.285714,Ciudad Real,Alcázar de San Juan
130190000001,"13710",13019,12,9730.000000,10999.000000,10153.750000,12,22816.000000,30185.000000,26140.416667,Ciudad Real,Argamasilla de Alba
130100000001,"13248",13010,7,8934.000000,11598.000000,10427.000000,7,22816.000000,30185.000000,26079.142857,Ciudad Real,Alhambra
130910000001,"13595",13091,9,11294.000000,13706.000000,12405.111111,9,26842.000000,33278.000000,28980.888889,Ciudad Real,Villamayor de Calatrava
130870000001,"13300",13087,30,8603.000000,13979.000000,11295.166667,30,21988.000000,41632.000000,28457.866667,Ciudad Real,Valdepeñas
139030000001,"13619",13903,3,10022.000000,10903.000000,10459.333333,3,22283.000000,28702.000000,26310.666667,Ciudad Real,Arenales de San Gregorio
130300000001,"13433",13030,4,11294.000000,13837.000000,12342.250000,4,26842.000000,29780.000000,28005.000000,Ciudad Real,Caracuel de Calatrava
130010000001,"13180",13001,10,10528.000000,12719.000000,11382.400000,10,22693.000000,27555.000000,25562.200000,Ciudad Real,Abenójar
130440000001,"13680",13044,8,8982.000000,11260.000000,10200.500000,8,20503.000000,32098.000000,26615.000000,Ciudad Real,Fuente el Fresno
130760000001,"13327",13076,2,8577.000000,10658.000000,9617.500000,2,19702.000000,24295.000000,21998.500000,Ciudad Real,Santa Cruz de los Cáñamos
130610000001,"13620",13061,12,7332.000000,11154.000000,10130.583333,12,20876.000000,30511.000000,25946.250000,Ciudad Real,Pedro Muñoz
130170000001,"13117",13017,3,11494.000000,12738.000000,12178.000000,3,22312.000000,25251.000000,23407.666667,Ciudad Real,Anchuras
130960000001,"13670",13096,17,9405.000000,11268.000000,10320.058824,17,23186.000000,30026.000000,26492.823529,Ciudad Real,Villarrubia de los Ojos
130800000001,"13593",13080,4,10351.000000,12816.000000,11849.250000,4,21567.000000,23235.000000,22605.750000,Ciudad Real,Solana del Pino
130660000001,"13179",13066,8,10074.000000,13149.000000,11376.750000,8,25607.000000,39164.000000,30312.125000,Ciudad Real,Pozuelo de Calatrava
130280000001,"13610",13028,19,8027.000000,13236.000000,10562.684211,19,20832.000000,33998.000000,27230.894737,Ciudad Real,Campo de Criptana
130730000001,"13414",13073,3,10671.000000,12588.000000,11545.333333,3,22132.000000,25092.000000,23305.666667,Ciudad Real,Saceruela
130510000001,"13108",13051,6,10381.000000,11987.000000,11093.166667,6,22693.000000,25551.000000,24724.333333,Ciudad Real,Luciana
130240000001,"13470",13024,2,12411.000000,12719.000000,12565.000000,2,25353.000000,27555.000000,26454.000000,Ciudad Real,Almodóvar del Campo
130240000002,"14449",13024,4,10351.000000,12818.000000,12074.750000,4,22736.000000,27555.000000,25160.750000,Ciudad Real,Brazatortas
130240000003,"13450",13024,4,5437.000000,13041.000000,10902.000000,4,15640.000000,29078.000000,24406.500000,Ciudad Real,Brazatortas
130480000001,"13590",13048,4,5437.000000,13041.000000,10963.250000,4,15640.000000,29078.000000,22709.500000,Ciudad Real,Hinojosas de Calatrava
130950000001,"13431",13095,3,12241.000000,13837.000000,13047.000000,3,25607.000000,33640.000000,29675.666667,Ciudad Real,Villar del Pozo
130140000001,"13328",13014,6,9155.000000,10658.000000,9851.000000,6,20938.000000,24295.000000,22528.500000,Ciudad Real,Almedina
130460000001,"13490",13046,4,9366.000000,11746.000000,10643.250000,4,19394.000000,23592.000000,21650.250000,Ciudad Real,Guadalmez
130690000001,"13342",13069,4,9668.000000,10658.000000,9969.500000,4,21507.000000,24295.000000,22435.500000,Ciudad Real,Puebla del Príncipe
130400000001,"13140",13040,6,9228.000000,11958.000000,10813.333333,6,24032.000000,29450.000000,26557.000000,Ciudad Real,Fernán Caballero
130530000001,"13200",13053,35,8927.000000,14397.000000,11466.342857,35,21560.000000,34865.000000,29333.628571,Ciudad Real,Manzanares
130470000002,"13640",13047,14,8861.000000,12219.000000,9979.857143,14,23703.000000,31130.000000,26977.000000,Ciudad Real,Herencia
130560000001,"13140",13056,4,11036.000000,13063.000000,11877.750000,4,27451.000000,33640.000000,29755.250000,Ciudad Real,Miguelturra
130700000001,"13650",13070,5,10155.000000,11528.000000,10870.200000,5,23351.000000,30026.000000,27357.600000,Ciudad Real,Puerto Lápice
130560000002,"13170",13056,13,10258.000000,16855.000000,12131.692308,13,26960.000000,45255.000000,33178.846154,Ciudad Real,Miguelturra
130700000002,"13650",13070,7,9327.000000,11528.000000,10025.142857,7,22755.000000,27274.000000,25051.714286,Ciudad Real,Puerto Lápice
130620000001,"13196",13062,6,10937.000000,13063.000000,11656.500000,6,24817.000000,33640.000000,28469.000000,Ciudad Real,Picón
130270000001,"13739",13027,4,9555.000000,11358.000000,10428.000000,4,21299.000000,24342.000000,23041.000000,Ciudad Real,Calzada de Calatrava
130380000001,"13412",13038,11,8433.000000,12588.000000,10951.363636,11,19310.000000,27541.000000,22973.818182,Ciudad Real,Chillón
130550000001,"13594",13055,7,9608.000000,14952.000000,11883.000000,7,21299.000000,31990.000000,24330.857143,Ciudad Real,Mestanza
130670000001,"13191",13067,4,10381.000000,11987.000000,11149.750000,4,24449.000000,26842.000000,25404.000000,Ciudad Real,"Pozuelos de Calatrava, Los"
130250000001,"13192",13025,5,10880.000000,13706.000000,12084.200000,5,26842.000000,30444.000000,28014.000000,Ciudad Real,Cabezarados
130320000001,"13329",13032,5,8696.000000,10658.000000,9912.000000,5,18720.000000,24295.000000,21863.600000,Ciudad Real,Carrizosa
130640000001,"13195",13064,4,11294.000000,13063.000000,12232.000000,4,26842.000000,35503.000000,31647.750000,Ciudad Real,Poblete
130890000001,"13332",13089,6,10000.000000,13369.000000,10999.833333,6,21278.000000,26229.000000,23662.166667,Ciudad Real,Villahermosa
